guessed_brand_name,product_count,parent_company,source_note,match_type
Oxoneg,2,,,
Paincom,2,,,
Palutor,2,,,
Pantagoli,2,,,
Para,2,,,
Pazolab,2,,,
Pdvac,2,,,
Pegasta,2,,,
Pegstim,2,,,
Pencom,2,,,
Penidure,2,,,
Penmer,2,,,
Pentaloc,2,,,
Phenpres,2,,,
Pipnex,2,,,
Piptaz,2,,,
Pipzotaz,2,,,
Pluvit,2,,,
Pnac,2,,,
Pneumoclav,2,,,
Poly,2,,,
Pregmuch,2,,,
Prevenar,2,,,
Profol,2,,,
Proluton,2,,,
Pronerve,2,,,
Prostodin,2,,,
Pulmosil,2,,,
Puregraf,2,,,
Pyronem,2,,,
Rabewill,2,,,
Ranbiotic,2,,,
Rapifer,2,,,
Rbc,2,,,
Recalvin,2,,,
Recef,2,,,
Regeparin,2,,,
Renemia,2,,,
Repomia,2,,,
Revotaz,2,,,
Rhoclone,2,,,
Romiset,2,,,
Romy,2,,,
Ryzodeg,2,,,
Salmoncal,2,,,
Sandostatin,2,,,
Sema,2,,,
Sitrodin,2,,,
Smofkabiven,2,,,
Smoflipid,2,,,
Spasmonorm,2,,,
Staphonex,2,,,
Stemetil,2,,,
Sulbacin,2,,,
Sundae,2,,,
Supridol,2,,,
Survanta,2,,,
Sustanon,2,,,
Synflorix,2,,,
Targocid,2,,,
Tazep,2,,,
Tazoter,2,,,
Teripro,2,,,
Testoviron,2,,,
Tgnios,2,,,
Themifent,2,,,
Thianeu,2,,,
Thiosol,2,,,
Thiotres,2,,,
Thrombokem,2,,,
Tobraneg,2,,,
Tosiban,2,,,
Toujeo,2,,,
Tramadin,2,,,
Tramasure,2,,,
Tresiba,2,,,
Trineurosol,2,,,
Tritanrix,2,,,
Trontis,2,,,
Troponac,2,,,
Troycurium,2,,,
Troypofol,2,,,
Trulicity,2,,,
Tufe,2,,,
Uniprogestin,2,,,
Urografin,2,,,
Usema,2,,,
Vanchrocin,2,,,
Vancogram,2,,,
Vansafe,2,,,
Vantox,2,,,
Viatran,2,,,
Viboliv,2,,,
Vomisave,2,,,
Vorier,2,,,
Voritek,2,,,
Vorizol,2,,,
Waydec,2,,,
Wiltaz,2,,,
Wincobal,2,,,
Xoy,2,,,
Xtum,2,,,
Xylistin,2,,,
Xylomonas,2,,,
Zefotax,2,,,
Zekacin,2,,,
Zinocaine,2,,,
Zoladex,2,,,
Zynesp,2,,,
Ioban,2,,,
Auximin,2,,,
Celemin,2,,,
Fructodex,2,,,
Immunorel,2,,,
Isolyte,2,,,
Linid,2,,,
Linox,2,,,
Lizowill,2,,,
Ornida,2,,,
Rallidex,2,,,
Retol,2,,,
Stoplos,2,,,
Ultravist,2,,,
Japakusum,2,,,
Camipro,2,,,
Neogain,2,,,
Pankajakasturi,2,,,
Protichem,2,,,
Womens,2,,,
Cc8,2,,,
Coloprep,2,,,
Crisanta,2,,,
Divacon,2,,,
Intimacy,2,,,
Medengest,2,,,
Mifegest,2,,,
Nasowash,2,,,
Netiwash,2,,,
Ova,2,,,
Sinopure,2,,,
Tkr,2,,,
Yamini,2,,,
Klik,2,,,
Kompact,2,,,
Airopap,2,,,
Cheetah,2,,,
Glenshield,2,,,
Hansafe,2,,,
Indizen,2,,,
Kesuda,2,,,
Magus,2,,,
Medwin,2,,,
Prolud,2,,,
Semuns,2,,,
Tongue,2,,,
7,2,,,
Lancets,2,,,
Anklets,2,,,
Suspensory,2,,,
Laryngeal,2,,,
7layer,2,,,
Moringa,2,,,
10,2,,,
Q4lic,2,,,
Liga,2,,,
Doil,2,,,
Endpin,2,,,
Lorlin,2,,,
Myolab,2,,,
Orthocure,2,,,
Vatari,2,,,
Alotin,2,,,
Dhatri,2,,,
Electrorite,2,,,
Gention,2,,,
Glycoseptol,2,,,
Grocapix,2,,,
Guard,2,,,
Gutpro,2,,,
Gutwash,2,,,
Halothane,2,,,
Hempushpa,2,,,
Jambavasava,2,,,
Joshina,2,,,
Kanakasava,2,,,
Keratex,2,,,
Kumari,2,,,
Madiphala,2,,,
Mahavishgarbha,2,,,
Mediclor,2,,,
Melsoma,2,,,
Mulmina,2,,,
Narayan,2,,,
Neat,2,,,
Oralyte,2,,,
Orscare,2,,,
Paripathadi,2,,,
Pegicol,2,,,
Prodiof,2,,,
Protectol,2,,,
Redenser,2,,,
Rhuma,2,,,
Skinetics,2,,,
Smulax,2,,,
Sulphuric,2,,,
Trident,2,,,
Vanish,2,,,
Vidangarishta,2,,,
Zycafy,2,,,
Liveeasy,2,,,
Jas,2,,,
Adril,2,,,
Amwisal,2,,,
Angel,2,,,
Apifil,2,,,
Aquaminol,2,,,
Avedew,2,,,
Aziclear,2,,,
Beclo,2,,,
Betanex,2,,,
Betapro,2,,,
Calacare,2,,,
Caladoux,2,,,
Calaminol,2,,,
Calinex,2,,,
Calitch,2,,,
Calminox,2,,,
Calomoist,2,,,
Calotop,2,,,
Camdew,2,,,
Capidense,2,,,
Celidac,2,,,
Cetaklin,2,,,
Cetrimide,2,,,
Clinsure,2,,,
Clotrol,2,,,
Csac,2,,,
Curlz,2,,,
Cuties,2,,,
Cutinix,2,,,
Deleuco,2,,,
Dermocalm,2,,,
Dermoist,2,,,
Dewgain,2,,,
Dipren,2,,,
Diprosal,2,,,
Eleesa,2,,,
Emodel,2,,,
Endruff,2,,,
Entice,2,,,
Epiclin,2,,,
Foligain,2,,,
Fungicide,2,,,
Fytofin,2,,,
Galvate,2,,,
Gamaderm,2,,,
Gamamed,2,,,
Glo,2,,,
Glotamin,2,,,
Glybest,2,,,
Hairex,2,,,
Him,2,,,
Histacalamine,2,,,
Histocalamine,2,,,
Humedo,2,,,
Hydrilla,2,,,
Hymos,2,,,
Intiwash,2,,,
Itchcal,2,,,
Iver,2,,,
Jivito,2,,,
Kentruff,2,,,
Kerasol,2,,,
Ketoz,2,,,
Lactacyd,2,,,
Lc,2,,,
Livalite,2,,,
Loprolif,2,,,
Medisoft,2,,,
Melcyl,2,,,
Metrosalic,2,,,
Mhg,2,,,
Minotress,2,,,
Minoxytop,2,,,
Moistdew,2,,,
Neutriderm,2,,,
Nixiper,2,,,
Noscab,2,,,
Numoist,2,,,
Permilin,2,,,
Pilogro,2,,,
Pilomin,2,,,
Prucal,2,,,
Prunix,2,,,
Putron,2,,,
Saldan,2,,,
Saltopic,2,,,
Scabigon,2,,,
Screene,2,,,
Shade,2,,,
Shadowz,2,,,
Skinspa,2,,,
Sunprotect,2,,,
Sungrace,2,,,
Tarich,2,,,
Terbimax,2,,,
Topsor,2,,,
Turmoize,2,,,
Ultitar,2,,,
Ultrablock,2,,,
Veracal,2,,,
Wart,2,,,
Wartsrub,2,,,
Yamoist,2,,,
Zolvera,2,,,
Lotte,2,,,
Clogen,2,,,
Pancha,2,,,
Respijoy,2,,,
Douche,2,,,
20m,2,,,
Apso,2,,,
Bonfix,2,,,
Genumedi,2,,,
Height,2,,,
Innovaplast,2,,,
Jk,2,,,
Optee,2,,,
Phoenix,2,,,
Primefixo,2,,,
Smartaid,2,,,
Suraksha,2,,,
Topban,2,,,
Tricofix,2,,,
Rajratna,2,,,
Cvp,2,,,
Maternity,2,,,
Surgeon,2,,,
Rhinocort,2,,,
Medicath,2,,,
Easyfix,2,,,
Medical,2,,,
Nitrile,2,,,
Vaporiser,2,,,
Mersuters,2,,,
Aspitrate,2,,,
Champix,2,,,
Glifil,2,,,
Nupatch,2,,,
Polytorva,2,,,
Urgendol,2,,,
Microporous,2,,,
Mini,2,,,
Kiwi,2,,,
Mis,2,,,
Accuvet,2,,,
Ajmal,2,,,
Alps,2,,,
Alveo,2,,,
Anable,2,,,
Anchor,2,,,
Aquafina,2,,,
Babuline,2,,,
Badz,2,,,
Balintha,2,,,
Beaker,2,,,
Born,2,,,
Caripa,2,,,
Celestone,2,,,
Conical,2,,,
Creme,2,,,
Decaneurabol,2,,,
Disp,2,,,
Enerzest,2,,,
Fix,2,,,
Floralis,2,,,
Frooti,2,,,
Hell,2,,,
Heru,2,,,
Himgange,2,,,
Himrahat,2,,,
Hyphoral,2,,,
Iki,2,,,
Indoshine,2,,,
Keratus,2,,,
Lens,2,,,
Licel,2,,,
Lifelong,2,,,
Lumique,2,,,
Lomani,2,,,
Mahadhyuta,2,,,
Mandara,2,,,
Mediwave,2,,,
Mountain,2,,,
Mucodyne,2,,,
Nizoral,2,,,
Oliv,2,,,
Omu,2,,,
Ossum,2,,,
Oxycool,2,,,
Pcr,2,,,
Pegal,2,,,
Pregnyl,2,,,
Protech,2,,,
Rahat,2,,,
Rama,2,,,
Raw,2,,,
Rectified,2,,,
Reshamwala,2,,,
Rhue,2,,,
Robin,2,,,
Secret,2,,,
Seren,2,,,
Sterillium,2,,,
Sting,2,,,
Strong,2,,,
Tara,2,,,
Thulasi,2,,,
Tilsona,2,,,
Tinilox,2,,,
Triglycerides,2,,,
Trimurti,2,,,
Tropicana,2,,,
Underated,2,,,
Urban,2,,,
Uric,2,,,
Vamu,2,,,
Vansaar,2,,,
Veda,2,,,
Woflox,2,,,
Woodward,2,,,
Mohari,2,,,
Mops,2,,,
Ch,2,,,
Coolora,2,,,
Freshclor,2,,,
Hexide,2,,,
Lidocam,2,,,
Mucobenz,2,,,
Oragesic,2,,,
Proflo,2,,,
Mustard,2,,,
Mylacobal,2,,,
Dora,2,,,
Novofine,2,,,
Neurosurgical,2,,,
Philips,2,,,
Nubaby,2,,,
Oac,2,,,
Octopus,2,,,
Dermec,2,,,
Golsalic,2,,,
Haeroot,2,,,
Hairful,2,,,
Imupsora,2,,,
Lakshika,2,,,
Maurya,2,,,
Navaratna,2,,,
Olimax,2,,,
Rogan,2,,,
Tampcol,2,,,
Tharsa,2,,,
Tolenorm,2,,,
Topika,2,,,
Amroid,2,,,
Arshopy,2,,,
Arthrella,2,,,
Cortilate,2,,,
Cosalic,2,,,
Crisafree,2,,,
Crizamont,2,,,
Crolim,2,,,
Csr,2,,,
Evertop,2,,,
Flutibact,2,,,
Gabazoit,2,,,
Habiccor,2,,,
Healbact,2,,,
Heximar,2,,,
Hhmus,2,,,
Isol,2,,,
Kenalog,2,,,
Kivitro,2,,,
Lycimond,2,,,
Medisalic,2,,,
Mopry,2,,,
Moxitak,2,,,
Mupi,2,,,
Mupifix,2,,,
Mupimesh,2,,,
Mupirocin,2,,,
Mylimus,2,,,
Nebasulf,2,,,
Nicodin,2,,,
Pilon,2,,,
Plus,2,,,
Polynase,2,,,
Povitreat,2,,,
Preticort,2,,,
Prosalic,2,,,
Psoralys,2,,,
Rouzyme,2,,,
Sangaba,2,,,
Scalynil,2,,,
Sepsadone,2,,,
Sixer,2,,,
Soristop,2,,,
Tacgo,2,,,
Tackon,2,,,
Tacmus,2,,,
Tacrotopic,2,,,
Tadheen,2,,,
Takzema,2,,,
Talimus,2,,,
Tmusz,2,,,
Tofaxen,2,,,
Topgraf,2,,,
Trinew,2,,,
Whitefields,2,,,
Whitolyn,2,,,
Xemsis,2,,,
Zeropile,2,,,
Olivz,2,,,
Oricrayl910,2,,,
Oricryl,2,,,
Orthopaedic,2,,,
Orthoroll,2,,,
V2,2,,,
Banray,2,,,
Photosafe,2,,,
Sunhalt,2,,,
Supra,2,,,
Wrigleys,2,,,
Alcohol,2,,,
Cavifast,2,,,
Cavisan,2,,,
Caziq,2,,,
Denoseal,2,,,
Gandharva,2,,,
Glodent,2,,,
Pyx,2,,,
Remin,2,,,
Rr,2,,,
Tess,2,,,
Tinyface,2,,,
Trioplast,2,,,
Niclonz,2,,,
Bupoxone,2,,,
Divify,2,,,
Opticlude,2,,,
Ruplast,2,,,
Solya,2,,,
Zuprinor,2,,,
Gentle,2,,,
Pds,2,,,
Pen,2,,,
Vh,2,,,
Pharma,2,,,
Paseo,2,,,
Setwell,2,,,
Afd,2,,,
Aptagrow,2,,,
Ayurmist,2,,,
Babylac,2,,,
Casein,2,,,
Cavenor,2,,,
Cerevita,2,,,
Cipeg,2,,,
Critipro,2,,,
Cvdiet,2,,,
Dantavali,2,,,
Daypro,2,,,
Dexrice,2,,,
Diafree,2,,,
Diaplan,2,,,
Dmand,2,,,
Enjoy,2,,,
Eririch,2,,,
Exellent,2,,,
Fabolite,2,,,
Fiberlact,2,,,
Fitlivon,2,,,
Fulfill,2,,,
Funspor,2,,,
Geria,2,,,
Gluco,2,,,
Gradual,2,,,
Gravipro,2,,,
Haritaki,2,,,
Highrich,2,,,
Hinex,2,,,
Idealpro,2,,,
Immuplus,2,,,
Ip,2,,,
Jupipro,2,,,
Karpotin,2,,,
Kimid,2,,,
Kiofiber,2,,,
Kiyapro,2,,,
Leezole,2,,,
Levenpro,2,,,
Livagod,2,,,
Livsource,2,,,
Lona,2,,,
Madhumardan,2,,,
Menopro,2,,,
Mno,2,,,
Mobipro,2,,,
Monopas,2,,,
Natocare,2,,,
Needpro,2,,,
Nervosum,2,,,
Nestogen,2,,,
Numec,2,,,
Nutrishine,2,,,
Nutrix,2,,,
Nutrocal,2,,,
Pcos,2,,,
Peglec,2,,,
Pegred,2,,,
Peptamen,2,,,
Picro,2,,,
Prawal,2,,,
Progates,2,,,
Prolina,2,,,
Promaxe,2,,,
Proneph,2,,,
Prosat,2,,,
Prosoyal,2,,,
Prosure,2,,,
Protilo,2,,,
Protone,2,,,
Provotin,2,,,
Pulmoplus,2,,,
Punarjal,2,,,
Renasure,2,,,
Replaid,2,,,
Ricotta,2,,,
Sabrich,2,,,
Sanosure,2,,,
Stronat,2,,,
Supplement,2,,,
Swamala,2,,,
Torbulk,2,,,
Trophox,2,,,
Vedic,2,,,
Vimpro,2,,,
Vitencial,2,,,
Voda,2,,,
Whey,2,,,
Women,2,,,
Ziprovit,2,,,
Power,2,,,
Ppe,2,,,
Amkay,2,,,
Oracura,2,,,
4u,2,,,
Aekling,2,,,
Tinkle,2,,,
Stickoband,2,,,
Relyongut,2,,,
Budaways,2,,,
Budescore,2,,,
Foraresp,2,,,
Foratec,2,,,
Inhalex,2,,,
Tobamist,2,,,
Rms,2,,,
Duomate,2,,,
Simply,2,,,
4rtigo,2,,,
4rtogo,2,,,
Alfaby,2,,,
Avm,2,,,
Boldcare,2,,,
Clavical,2,,,
Comfy,2,,,
Diastix,2,,,
Eyeness,2,,,
Ez,2,,,
Jet,2,,,
Karemed,2,,,
Kressa,2,,,
Makardhwaj,2,,,
Mootradosh,2,,,
Nicowell,2,,,
Nutribears,2,,,
Ozomen,2,,,
Simteq,2,,,
Supermax,2,,,
Svaach,2,,,
Activkids,2,,,
Addprime,2,,,
Adibact,2,,,
Aminocare,2,,,
Antoxipan,2,,,
Argilect,2,,,
Arginix,2,,,
Argitrust,2,,,
Asacus,2,,,
Byrx,2,,,
Calcinol,2,,,
Carol,2,,,
Choltran,2,,,
Coelarg,2,,,
Collado,2,,,
Coredense,2,,,
Cretox,2,,,
Detriol,2,,,
Drm,2,,,
Ecobion,2,,,
Ecogro,2,,,
Embryofix,2,,,
Encelax,2,,,
Endovaas,2,,,
Entromax,2,,,
Flexrosh,2,,,
Fociigr,2,,,
Fosfocin,2,,,
Fruit,2,,,
Gasowel,2,,,
Gokof,2,,,
Hbcom,2,,,
Hepaniche,2,,,
Hepsure,2,,,
Kaycut,2,,,
Kolabos,2,,,
Koplyte,2,,,
Laff,2,,,
Mecolight,2,,,
Monomer,2,,,
Myocyst,2,,,
Nitrophage,2,,,
Osteopep,2,,,
Ostirose,2,,,
Peditral,2,,,
Pegovag,2,,,
Pepfiz,2,,,
Procibel,2,,,
Renvela,2,,,
Respistrong,2,,,
Rg,2,,,
Sacctik,2,,,
Septasteril,2,,,
Sfa,2,,,
Sodonish,2,,,
Sporit,2,,,
Teaz,2,,,
Travecal,2,,,
Ubinext,2,,,
Uronip,2,,,
Utwell,2,,,
Vitreon,2,,,
Zilargyn,2,,,
Zoamates,2,,,
Blemguard,2,,,
Dawmane,2,,,
Epishine,2,,,
Eudilage,2,,,
Eyecirque,2,,,
Fcl,2,,,
Hairocean,2,,,
Kerablak,2,,,
Omnifade,2,,,
Pheoderm,2,,,
Primetop,2,,,
Priosilk,2,,,
Seraderm,2,,,
Telopause,2,,,
Tricoroot,2,,,
Trilast,2,,,
Viso,2,,,
Azzura,2,,,
Biovedya,2,,,
Derketo,2,,,
Har,2,,,
Keraheal,2,,,
Kertyol,2,,,
Ketavo,2,,,
Ketmed,2,,,
Ketocross,2,,,
Ketodan,2,,,
Ketona,2,,,
Ketopaths,2,,,
Kurazol,2,,,
Nizoket,2,,,
Sebandro,2,,,
Sebowash,2,,,
Sestry,2,,,
Tar,2,,,
Trassglow,2,,,
Treatroot,2,,,
Updenz,2,,,
Zolket,2,,,
Lifewear,2,,,
Silko,2,,,
Acnil,2,,,
Alite,2,,,
Dewska,2,,,
Fortglu,2,,,
Gladdew,2,,,
Glutaskin,2,,,
Glutaup,2,,,
Gramflour,2,,,
Ketoclean,2,,,
Lavo,2,,,
Medsop,2,,,
Noac,2,,,
Novofair,2,,,
Nuglo,2,,,
Perobar,2,,,
Soapex,2,,,
Sofibar,2,,,
Vahh,2,,,
Vizigly,2,,,
Bambudil,2,,,
Solar,2,,,
Solijuv,2,,,
Androanagen,2,,,
Aquashine,2,,,
Azkavit,2,,,
Benfosam,2,,,
Carot,2,,,
Cequa,2,,,
Chymotra,2,,,
Cnxmin,2,,,
Cremapeg,2,,,
Folica,2,,,
Formalin,2,,,
Jesocal,2,,,
Karcical,2,,,
Klinmyscalp,2,,,
Laxan,2,,,
Laxiwal,2,,,
Mincaffin,2,,,
Neopecia,2,,,
Nulax,2,,,
Osmowin,2,,,
Ostioxen,2,,,
Podowart,2,,,
Smulac,2,,,
Sunlite,2,,,
Swiftolac,2,,,
Wonhair,2,,,
Triboost,2,,,
Trichodense,2,,,
Triclenz,2,,,
Unilax,2,,,
Vomishield,2,,,
Wyntop,2,,,
Tiny,2,,,
Long,2,,,
Short,2,,,
Azeflo,2,,,
Azenate,2,,,
Calcinase,2,,,
Charli,2,,,
Clearmist,2,,,
Combinase,2,,,
Domi,2,,,
Floresp,2,,,
Flublock,2,,,
Flutiflo,2,,,
Flutinos,2,,,
Flutiways,2,,,
Furamist,2,,,
Gentlemans,2,,,
Intranase,2,,,
Isomet,2,,,
Larmist,2,,,
Lemolate,2,,,
Millennium,2,,,
Momeflo,2,,,
Naso,2,,,
Nasoline,2,,,
Nezaflo,2,,,
Nile,2,,,
Ostishine,2,,,
Otrivel,2,,,
Restosmart,2,,,
Rinoclear,2,,,
Rubrical,2,,,
Ryno,2,,,
Silnase,2,,,
Solspre,2,,,
Stud,2,,,
Zolswift,2,,,
Tounge,2,,,
Rizanet,2,,,
Omnitest,2,,,
Clenol,2,,,
Clinsup,2,,,
Paracan,2,,,
Surgicel,2,,,
Metopar,2,,,
Abendol,2,,,
Albayes,2,,,
Algiscon,2,,,
Alzomed,2,,,
Amoxience,2,,,
Aziab,2,,,
Azipar,2,,,
Aziwar,2,,,
Azpyr,2,,,
Bendex,2,,,
Bilalife,2,,,
Bilamont,2,,,
Bolixime,2,,,
Boniheal,2,,,
Bravofer,2,,,
Bullmox,2,,,
Caxfila,2,,,
Cefdryl,2,,,
Cepolarc,2,,,
Clavophy,2,,,
Coldgesic,2,,,
Coldkind,2,,,
Colisort,2,,,
Conimol,2,,,
Corsango,2,,,
Cranman,2,,,
Cremopen,2,,,
Defuspin,2,,,
Dezert,2,,,
Doo,2,,,
Ecovin,2,,,
Eg,2,,,
Evaraft,2,,,
Evimectin,2,,,
Febrinest,2,,,
Ferimon,2,,,
Ferypot,2,,,
Fiximac,2,,,
Gasnul,2,,,
Gastrium,2,,,
Glamol,2,,,
Grocal,2,,,
Gudgastro,2,,,
Gudlax,2,,,
Heptagon,2,,,
Ibukind,2,,,
Ibuway,2,,,
Iglax,2,,,
Ironergy,2,,,
Jacclav,2,,,
Kinlax,2,,,
Lactomed,2,,,
Liquiron,2,,,
Lithotrips,2,,,
Macraft,2,,,
Macralfate,2,,,
Mahacort,2,,,
Maharaft,2,,,
Maxolid,2,,,
Mefanate,2,,,
Mefast,2,,,
Mefentod,2,,,
Mefimid,2,,,
Mexpod,2,,,
Mom,2,,,
Mon,2,,,
Montirem,2,,,
Montisoor,2,,,
Movalax,2,,,
Moxanute,2,,,
Myovedic,2,,,
Nalgis,2,,,
Nazowell,2,,,
Nivaquine,2,,,
Np,2,,,
Nusogel,2,,,
Odal,2,,,
Oef,2,,,
Oflacid,2,,,
Ofloshine,2,,,
Oflotreat,2,,,
Ornamac,2,,,
Osteoboost,2,,,
Osteocare,2,,,
Ostrich,2,,,
Peptica,2,,,
Picasa,2,,,
Picozest,2,,,
Picsul,2,,,
Pixit,2,,,
Pratham,2,,,
Pyrifast,2,,,
Ranraft,2,,,
Raviron,2,,,
Retherma,2,,,
Saril,2,,,
Sioban,2,,,
Skf,2,,,
Smical,2,,,
Snomox,2,,,
Sr,2,,,
Sucnol,2,,,
Sucra,2,,,
Sucragift,2,,,
Sucrakat,2,,,
Sucralpro,2,,,
Sucras,2,,,
Sucrasure,2,,,
Sucroloc,2,,,
Sucrox,2,,,
Sucroz,2,,,
Sugafil,2,,,
Superspas,2,,,
Survive,2,,,
Svismef,2,,,
Tastymol,2,,,
Totalax,2,,,
Tracfree,2,,,
Tufpro,2,,,
Typod,2,,,
Ulcoat,2,,,
Ulge,2,,,
Uricare,2,,,
Utjoy,2,,,
Valpod,2,,,
Vilfine,2,,,
Vomid,2,,,
Worm,2,,,
Xenda,2,,,
Xintof,2,,,
Zeebee,2,,,
Zentel,2,,,
Zorbax,2,,,
Orlon,2,,,
Abz,2,,,
Acigol,2,,,
Actifed,2,,,
Adulsa,2,,,
Adusol,2,,,
Akair,2,,,
Alexcet,2,,,
Alka,2,,,
Alkalex,2,,,
Altime,2,,,
Allershine,2,,,
Alocet,2,,,
Alzyme,2,,,
Ambcet,2,,,
Ambrex,2,,,
Ambro,2,,,
Ambrohist,2,,,
Ambrosol,2,,,
Amicet,2,,,
Amino,2,,,
Amokav,2,,,
Amyron,2,,,
Antax,2,,,
Icrate,2,,,
Apexfer,2,,,
Aptiplex,2,,,
Aptivate,2,,,
Aristokof,2,,,
Aroxyl,2,,,
Artigesic,2,,,
Ashpi,2,,,
Astha,2,,,
Asthafen,2,,,
Astharem,2,,,
Athetuss,2,,,
Axalin,2,,,
Ayusas,2,,,
Bactrim,2,,,
Balguti,2,,,
Basics,2,,,
Becosys,2,,,
Befer,2,,,
Binopyrine,2,,,
Biopron,2,,,
Bismozyme,2,,,
Bitocough,2,,,
Bonliv,2,,,
Brainsum,2,,,
Brainwise,2,,,
Branolia,2,,,
Brento,2,,,
Brimox,2,,,
Brodil,2,,,
Bromhexine,2,,,
Broncolite,2,,,
Broncorex,2,,,
Broxum,2,,,
Calron,2,,,
Calwatt,2,,,
Caredex,2,,,
Cariford,2,,,
Carifull,2,,,
Caripaya,2,,,
Caripill,2,,,
Carivent,2,,,
Carniston,2,,,
Carnisurge,2,,,
Carnoset,2,,,
Casilyte,2,,,
Cefobit,2,,,
Centiluk,2,,,
Cetrine,2,,,
Chandanasav,2,,,
Cherrymint,2,,,
Ciplin,2,,,
Citalift,2,,,
Citralka,2,,,
Citranzer,2,,,
Clamist,2,,,
Clanoxy,2,,,
Clavnovo,2,,,
Cledomox,2,,,
Cocof,2,,,
Codifresh,2,,,
Codylex,2,,,
Cofdoff,2,,,
Cofenor,2,,,
Cofspire,2,,,
Cognigem,2,,,
Cognigo,2,,,
Cogninorm,2,,,
Cognisense,2,,,
Cognium,2,,,
Colax,2,,,
Coldguard,2,,,
Coldover,2,,,
Coligyl,2,,,
Comtus,2,,,
Coniliv,2,,,
Coniq,2,,,
Conocet,2,,,
Conos,2,,,
Corinate,2,,,
Corinite,2,,,
Cormax,2,,,
Coughgril,2,,,
Cowyn,2,,,
Cozibis,2,,,
Crantract,2,,,
Cremalax,2,,,
Crophen,2,,,
Cuffwall,2,,,
Curelive,2,,,
Cyaptin,2,,,
Cycloset,2,,,
Cylip,2,,,
Dadimavaleha,2,,,
Daslin,2,,,
Deekaytus,2,,,
Dekofcyn,2,,,
Dependal,2,,,
Dexfar,2,,,
Diacom,2,,,
Diarex,2,,,
Dinzyme,2,,,
Diprit,2,,,
Dolodart,2,,,
Dolokoff,2,,,
Domcet,2,,,
Doxovent,2,,,
Draksharishta,2,,,
Dylasol,2,,,
Eascof,2,,,
Elcarsin,2,,,
Eliston,2,,,
Emetgyl,2,,,
Emitus,2,,,
Entcold,2,,,
Enzabil,2,,,
Enzymin,2,,,
Enzyplex,2,,,
Epival,2,,,
Esbron,2,,,
Evakind,2,,,
Exceraft,2,,,
Exclav,2,,,
Extorest,2,,,
Extrammune,2,,,
Faa,2,,,
Febond,2,,,
Ferhance,2,,,
Fericip,2,,,
Ferizac,2,,,
Ferodec,2,,,
Ferz,2,,,
Fightox,2,,,
Fluzet,2,,,
Freetus,2,,,
Furoxone,2,,,
Gassanol,2,,,
Gastractiv,2,,,
Gaviraft,2,,,
Gaviscon,2,Reckitt Benckiser (India) Ltd,RB brand,exact
Genoplex,2,,,
Genzine,2,,,
Geridys,2,,,
Globired,2,,,
Glycodin,2,,,
Glyzifer,2,,,
Gramoneg,2,,,
Gynovit,2,,,
Hemo,2,,,
Hobis,2,,,
Hungree,2,,,
Hydrax,2,,,
Ibufemptol,2,,,
Ictrus,2,,,
Ifer,2,,,
Imence,2,,,
Immumod,2,,,
Imol,2,,,
Imunim,2,,,
Imunocin,2,,,
Indikof,2,,,
Irex,2,,,
Iso,2,,,
Jaundex,2,,,
Jifixim,2,,,
Jonycuf,2,,,
Jufex,2,,,
Jvine,2,,,
Khadirarishta,2,,,
Kinetone,2,,,
Kiwifer,2,,,
Kofcatch,2,,,
Kofmid,2,,,
Koforil,2,,,
Kofup,2,,,
Kuff,2,,,
Kufma,2,,,
Kuftive,2,,,
Lacsyp,2,,,
Lastuss,2,,,
Laxawyn,2,,,
Laxdem,2,,,
Ld,2,,,
Lecet,2,,,
Lenzomore,2,,,
Leoquin,2,,,
Leozyme,2,,,
Levogram,2,,,
Levolite,2,,,
Lexifer,2,,,
Livoerb,2,,,
Livosin,2,,,
Lodhrasav,2,,,
Lohasav,2,,,
Lormeg,2,,,
Lukol,2,,,
Lupihist,2,,,
Lutuss,2,,,
Lycorex,2,,,
Lymovita,2,,,
Lyrikof,2,,,
Lysicon,2,,,
Magladense,2,,,
Maharasnadi,2,,,
Mahasudarshan,2,,,
Mebex,2,,,
Mef,2,,,
Megadol,2,,,
Menohelp,2,,,
Merimol,2,,,
Micob,2,,,
Miliclav,2,,,
Minoril,2,,,
Mnf,2,,,
Montecross,2,,,
Montey,2,,,
Montigem,2,,,
Montodex,2,,,
Montor,2,,,
Montostat,2,,,
Morbicef,2,,,
Morbit,2,,,
Mtnl,2,,,
Mucoclav,2,,,
Multivance,2,,,
Mutech,2,,,
Navitas,2,,,
Nemocid,2,,,
Neosight,2,,,
Neutrosec,2,,,
Nexcuf,2,,,
Nexpar,2,,,
Nilgrip,2,,,
Noctoryl,2,,,
Noel,2,,,
Novolevokast,2,,,
Noworm,2,,,
Nuhist,2,,,
Ofior,2,,,
Oflomil,2,,,
Ojus,2,,,
Omilcal,2,,,
Ondafresh,2,,,
Ondatreat,2,,,
Ondawyn,2,,,
Onditron,2,,,
Ornof,2,,,
Osto,2,,,
Ownzyme,2,,,
Oxydex,2,,,
Oxygenclav,2,,,
Oxyliv,2,,,
Palato,2,,,
Pancef,2,,,
Paracin,2,,,
Pathril,2,,,
Pcf,2,,,
Pedialyte,2,,,
Pediway,2,,,
Pegalup,2,,,
Pexoclav,2,,,
Phosfomin,2,,,
Pirawas,2,,,
Platenza,2,,,
Platigain,2,,,
Platimax,2,,,
Plexin,2,,,
Powergyl,2,,,
Prasham,2,,,
